misspelling,correct_word
 goz,go
conrtrol,control
 cntral,control
 controll,control
 contril,control
 conrtol,control
 cntrol,control
 ctronl,control
 cntrl,control
 cotnrol,control
 contorl,control
chldren,children
 chilidren,children
 childern,children
 childean,children
 chiliden,children
 chileren,children
 chiledn,children
 chilien,children
 chilrend,children
 chilindren,children
thus,thus
 thius,thus
 thusi,thus
 thush,thus
 thuss,thus
 thusa,thus
 thuse,thus
 thusu,thus
 thusy,thus
 thuzu,thus
 thusi,thus
haviging,having
 havng,having
 hvaving,having
 havig,having
 havving,having
 havinig,having
 havvying,having
 havvig,having
 havngi,having
 havviing,having
 havviging,having
vaulte,value
 valuse,value
 vallue,value
 valeu,value
 valiue,value
 valye,value
 valut,value
 valyue,value
 vauult,value
 valvue,value
socail,social
 soical,social
 sociel,social
 socil,social
 soceial,social
 socila,social
 sociali,social
 soicall,social
 socioal,social
 soicall,social
 sociaill,social
Deapartment,Department
 Deprtment,Department
 Deparment,Department
 Departmnt,Department
 Departmnet,Department
 Departnent,Department
 Deparement,Department
 Deparmtent,Department
 Deparrtment,Department
 Departement,Department
fuw,few
 feew,few
 feu,few
 feiw,few
 fieu,few
 fiuw,few
 fwew,few
 feu,few
 feiww,few
 feiwu,few
abovve,above
 aboue,above
 abuve,above
 abvove,above
 aboe,above
 avobe,above
 aove,above
 abve,above
 abuv,above
 abvoe,above
 abovw,above
impotant,important
 imparnt,important
 impotnent,important
 impotaint,important
 impotrant,important
 impotnat,important
 impotnet,important
 impotnint,important
 impottnat,important
 impottnent,important
interst,interest
 intrest,interest
 intrist,interest
 ineterest,interest
 insterest,interest
 interset,interest
 intresst,interest
 intrerest,interest
 insetr,interest
 inteirst,interest
styd,study
 stutie,study
 studdy,study
 stuydy,study
 studey,study
 studiy,study
 stuedy,study
 stuidy,study
 stuyti,study
 stutye,study
of,off
 oofff,off
 offe,off
 offfo,off
 oeff,off
 ofif,off
 ofoff,off
 ofef,off
 ofiff,off
 ofifo,off
 ofioff,off
aerai,area
 aerar,area
 areea,area
 arrea,area
 aerae,area
 aeria,area
 areea,area
 araei,area
 ariee,area
 eraea,area
meant,means
 meenss,means
 meanz,means
 meins,means
 meaans,means
 meenas,means
 meenys,means
 meiins,means
 meians,means
 meauns,means
oficce,office
 officie,office
 offciee,office
 oficee,office
 ofifce,office
 ofife,office
 ofivce,office
 oficve,office
 oficfe,office
 oficse,office
 oficxe,office
grouop,group
 gruop,group
 grooup,group
 grouup,group
 grupp,group
 gurp,group
 gruoop,group
 groupp,group
 gruup,group
 groop,group
giev,give
 givve,give
 givie,give
 givv,give
 givf,give
 givb,give
 givx,give
 givy,give
 givz,give
 givw,give
aigain,again
 agian,again
 agen,again
 agin,again
 agn,again
 aign,again
 ain,again
 ajain,again
 agayn,again
 agine,again
warr,war
 warre,war
 waur,war
 waree,war
 wari,war
 warir,war
 warrs,war
 warrr,war
 wawr,war
 waar,war
weither,whether
 wether,whether
 wheter,whether
 wheather,whether
 wehter,whether
 wetheri,whether
 whethir,whether
 wetherer,whether
 whither,whether
 wihther,whether
 wiether,whether
quesiton,question
 questinon,question
 quetion,question
 quesstion,question
 quesion,question
 quetston,question
 quesstoin,question
 quistion,question
 quetsion,question
 question,question
calld,called
 caleld,called
 calles,called
 calleed,called
 calldd,called
 calldl,called
 calldle,called
 calldli,called
 calldly,called
 calldll,called
peroid,period
 periiod,period
 peirod,period
 perido,period
 perrid,period
 peiriod,period
 piriod,period
 prriod,period
 peord,period
 perioud,period
linne,line
 lnie,line
 liine,line
 linie,line
 lnine,line
 linae,line
 linee,line
 linnie,line
 linnee,line
 linne,line
lannd,land
 lansd,land
 lanrd,land
 landd,land
 lannad,land
 lanndd,land
 lansnd,land
 lanrdd,land
 lannnd,land
 lansndd,land
foru,four
 fouir,four
 foor,four
 foour,four
 fuor,four
 forr,four
 foiur,four
 foore,four
 foure,four
 fiour,four
ampon,among
 amoung,among
 amonmg,among
 amoug,among
 amung,among
 amnog,among
 amoing,among
 amogn,among
 amuing,among
 amonge,among
Taoble,Table
 Tablre,Table
 Tabel,Table
 Tablw,Table
 Tablr,Table
 Taable,Table
 Tabal,Table
 Tabul,Table
 Tablo,Table
 Tabel,Table
Bord,Board
 Boared,Board
 Borad,Board
 Bored,Board
 Boord,Board
 Broard,Board
 Burad,Board
 Bard,Board
 Borrd,Board
 Brrod,Board
until,until
 untill,until
 untilll,until
 untiil,until
 untiil,until
 untillle,until
 untilll,until
 untillll,until
 untilllle,until
 untilllll,until
hahnd,hand
 hund,hand
 haand,hand
 hannd,hand
 hnad,hand
 haandd,hand
 handd,hand
 hhannd,hand
 haannnd,hand
 hhaand,hand
takin,taken
 takne,taken
 tiken,taken
 tikin,taken
 takin,taken
 takn,taken
 tikenn,taken
 takenn,taken
 takine,taken
 takning,taken
neeed,need
 neeeds,need
 ned,need
 nead,need
 neid,need
 neeeed,need
 neeee,need
 neeeee,need
 neeeeeed,need
 neeeeeee,need
educatiion,education
 eductaion,education
 educayion,education
 educaiton,education
 educaton,education
 edicution,education
 edituon,education
 ediuition,education
 ediatoin,education
 edycation,education
Jhon,John
 Jhohn,John
 Johhn,John
 Jonn,John
 Joyn,John
 Joun,John
 Juon,John
 Junn,John
 Joon,John
 Jhoen,John
certin,certain
 ceratin,certain
 certian,certain
 ceartin,certain
 cearntin,certain
 cetern,certain
 cetain,certain
 cetrain,certain
 ceartin,certain
 certne,certain
Counyty,County
 Countrie,County
 Countiie,County
 Coutny,County
 Couunty,County
 Cownty,County
 Conuty,County
 Conty,County
 Couty,County
 Cuntiy,County
 Cuonty,County
aciton,action
 ction,action
 actoin,action
 acyion,action
 axtion,action
 cation,action
 atcion,action
 acktion,action
 aytion,action
 actin,action
sevral,several
 seviral,several
 severil,several
 servial,several
 severel,several
 sevirel,several
 severall,several
 serival,several
 severle,several
 servile,several
de,de
ted,de
 dea,de
 dede,de
 deeel,de
 deee,de
 deeee,de
 deeeeel,de
 deeeee,de
 deeeeeel,de
 deeeeeee,de
ma,am
 maas,am
 amm,am
 aem,am
 aom,am
 ame,am
 amo,am
 amu,am
 ami,am
 aim,am
Godo,God
 Godod,God
 Goid,God
 Goed,God
 Godd,God
 Godoed,God
 Godod,God
 Godiod,God
 Goddoe,God
 Godood,God
coursse,course
 coruse,course
 cousre,course
 coursses,course
 corsse,course
 courese,course
 coursse,course
 corurse,course
 cource,course
 coures,course
farr,far
 farre,far
 faree,far
 fard,far
 fara,far
 farrr,far
 farie,far
 faro,far
 faru,far
 farar,far
effec,effect
 efict,effect
 efeect,effect
 efffect,effect
 eeffect,effect
 effeect,effect
 efffict,effect
 effiect,effect
 effiet,effect
 effiect,effect
possibl,possible
 posibble,possible
 possile,possible
 posibl,possible
 posiblie,possible
 posisble,possible
 posiblly,possible
 posibliee,possible
 posibbel,possible
 posiblle,possible
thoug,though
 thoughht,though
 thourgh,though
 thoughe,though
 throuhg,though
 thourg,though
 thoigh,though
 thourgh,though
 thoguh,though
 thoygh,though
 thourugh,though
lefte,left
 lefft,left
 lefth,left
 lefter,left
 leftt,left
 leftey,left
 leffty,left
 leftee,left
 lefftie,left
 lefthy,left
furthor,further
 furthurst,further
 furtur,further
 furthurer,further
 furtheir,further
 furthurly,further
 furthurie,further
 furthurre,further
 furthera,further
 furthuree,further
 furthurr,further
hoom,home
 homme,home
 hmo,home
 hoem,home
 homi,home
 homn,home
 homoe,home
 homm,home
 homom,home
 homym,home
dazs,days
 deys,days
 daiz,days
 dais,days
 dyas,days
 dzis,days
 deyz,days
 daiys,days
 dayz,days
 dyeas,days
persin,person
 perseon,person
 persson,person
 perosn,person
 persone,person
 persoun,person
 perssn,person
 persuon,person
 persion,person
 persoun,person
healht,health
 healtlh,health
 healthee,health
 heaalth,health
 healtly,health
 healtie,health
 healteh,health
 healtth,health
 healti,health
 healtu,health
amnount,amount
 ammount,amount
 ammout,amount
 ammont,amount
 amnout,amount
 amnoute,amount
 ammunt,amount
 ammunte,amount
 ammint,amount
 ammunti,amount
subjec,subject
t,subject
subjecct,subject
subjet,subject
subjict,subject
subjecy,subject
subjecet,subject
subjecc,subject
subjett,subject
subjecct,subject
subjict,subject
yett,yet
 yeat,yet
 yert,yet
 yete,yet
 yete,yet
 yeti,yet
 yeet,yet
 yettu,yet
 yeitu,yet
 yettu,yet
progrm,program
 prgram,program
 progam,program
 progarim,program
 progrem,program
 progrmm,program
 progream,program
 programe,program
 progrom,program
 progreem,program
therfore,therefore
 thererfor,therefore
 therforee,therefore
 threerfore,therefore
 therirfor,therefore
 theriure,therefore
 therfuror,therefore
 therfurere,therefore
 therfuror,therefore
 therfurier,therefore
 therfurrie,therefore
procces,process
 processe,process
 proccess,process
 procress,process
 procese,process
 procsess,process
 procesx,process
 procecss,process
 procuess,process
 proccses,process
 procsesses,process
servises,services
 servisees,services
 servicces,services
 servies,services
 servise,services
 servisee,services
 servises,services
 servisees,services
 servisece,services
 serviseese,services
raet,rate
 rtae,rate
 reta,rate
 reat,rate
 ratte,rate
 rite,rate
 ratae,rate
 raete,rate
 tare,rate
 teare,rate
locall,local
 locla,local
 locil,local
 locilc,local
 locle,local
 locol,local
 locul,local
 locvl,local
 loacl,local
 locsl,local
eele,e
 eeee,e
 eeex,e
 eeaal,e
 eeah,e
 eead,e
 eeed,e
 eelr,e
 eelm,e
 eelt,e
naim,name
 namme,name
 naem,name
 nmae,name
 namie,name
 naime,name
 namd,name
 namr,name
 namy,name
 naml,name
 nami,name
finnd,find
 fndi,find
 finid,find
 findd,find
 finnied,find
 finnid,find
 finnde,find
 finndy,find
 finidy,find
 finind,find
nesessary,necessary
 necessery,necessary
 neccessary,necessary
 necesary,necessary
 nessesary,necessary
 nessasary,necessary
 neccessery,necessary
 necassary,necessary
 nesasarly,necessary
 neccesary,necessary
 neccessery,necessary
oftten,often
 otfen,often
 oftin,often
 offten,often
 often,often
 otten,often
 ofteni,often
 oftne,often
 oftn,often
 oftyn,often
holwe,whole
 whloe,whole
 houle,whole
 wohle,whole
 wholoe,whole
 holew,whole
 wholl,whole
 wholoe,whole
 holow,whole
 whol,whole
chaneg,change
 chnage,change
 changge,change
 chanage,change
 chnange,change
 changae,change
 chagne,change
 chhang,change
 chhange,change
 chhangge,change
exampel,example
 exapmle,example
 exempil,example
 exemply,example
 exampels,example
 exampile,example
 exampelz,example
 exampelx,example
 exampely,example
 exampelm,example
Presidents,President
 Prezident,President
 Presedent,President
 Prestident,President
 Prresident,President
 Preeident,President
 Preisdent,President
 Presdient,President
 Prestsident,President
 Presidnet,President
 Presednt,President
histoyr,history
 histeri,history
 hisotry,history
 historey,history
 historiy,history
 histery,history
 histoeir,history
 histoiry,history
 historee,history
 historei,history
beset,best
 bset,best
 bst,best
 betst,best
 beste,best
 beest,best
 besete,best
 beseet,best
 beestt,best
 bets,best
alhough,although
 althoigh,although
 altough,although
 althoughe,although
 althouhg,although
 althoug,although
 althoughe,although
 althougth,although
 althougth,although
 althougth,although
famliy,family
 fammily,family
 familee,family
 famliey,family
 famalyy,family
 familiie,family
 familee,family
 familiee,family
 familey,family
 famylie,family
siede,side
 sidi,side
 sidde,side
 syde,side
 cide,side
 siad,side
 cidie,side
 sidy,side
 cid,side
 sydie,side
womemn,women
 womin,women
 womeen,women
 womne,women
 wommen,women
 womien,women
 womyn,women
 womenn,women
 womine,women
 womon,women
helld,held
 hewled,held
 heald,held
 helde,held
 hild,held
 haled,held
 huld,held
 hiled,held
 haelld,held
 hleld,held
bazed,based
 bazd,based
 baise,based
 baesed,based
 bsaed,based
 bsad,based
 basde,based
 bades,based
 bayed,based
 bzased,based
Souht,South
 Southe,South
 Soutth,South
 Southh,South
 Southis,South
 Soouth,South
 Souoth,South
 Souhts,South
 Souths,South
 Sousht,South
 Souyth,South
specail,special
 specil,special
 spesial,special
 speacial,special
 speciel,special
 specilal,special
 specile,special
 speacil,special
 speciale,special
 specilal,special
requird,required
 requird,required
 requeired,required
 requiered,required
 requirds,required
 requreda,required
 requiured,required
 requirded,required
 requirde,required
 requirdes,required
 requiared,required
camed,came
 camme,came
 cmae,came
 cmame,came
 caem,came
 cami,came
 camae,came
 camie,came
 camn,came
 camre,came
 camse,came
thougth,thought
 thougt,thought
 thotght,thought
 thoight,thought
 thoght,thought
 thoughht,thought
 thught,thought
 thoutgh,thought
 thotghe,thought
 thoyght,thought
 thughts,thought
fivve,five
 fiev,five
 vife,five
 fevve,five
 fvie,five
 vifve,five
 feiv,five
 fivvee,five
 fiive,five
 fivvee,five
alwais,always
 alwas,always
 awlays,always
 awsays,always
 alswys,always
 alsaws,always
 alwayz,always
 alwase,always
 alswas,always
 alswy,always
himhemself,himself
 himmself,himself
 himselv,himself
 himslef,himself
 himslf,himself
 himsefl,himself
 himselfe,himself
 himslelf,himself
 himslefes,himself
 himselves,himself
iarre,air
 aiir,air
 aier,air
 airee,air
 arri,air
 aeiir,air
 iare,air
 aeri,air
 irae,air
 aeir,air
knonwn,known
 knwon,known
 kownen,known
 konwen,known
 knoen,known
 knonw,known
 knwon,known
 kownn,known
 knone,known
 knowne,known
heead,head
 heaedd,head
 hed,head
 haed,head
 haeed,head
 hd,head
 heed,head
 heade,head
 hedd,head
 heaid,head
eithir,either
 eather,either
 eiter,either
 eiyther,either
 eyther,either
 ithier,either
 etehr,either
 eithor,either
 ehter,either
 eithre,either
propertie,property
 propertiy,property
 propretty,property
 proprietyy,property
 properttie,property
 propertey,property
 proprety,property
 propertiye,property
 proprietee,property
 propertii,property
cosst,cost
 coost,cost
 cotsst,cost
 cosat,cost
 cotst,cost
 cstt,cost
 cosrt,cost
 coosts,cost
 cotss,cost
 cossts,cost
Rathr,rather
 rathir,rather
 reather,rather
 retaher,rather
 rathehr,rather
 rahter,rather
 rether,rather
 retcher,rather
 rater,rather
 rehther,rather
 rethar,rather
billsil,bill
 billl,bill
 billel,bill
 billiil,bill
 billil,bill
 billle,bill
 billli,bill
 billlil,bill
 billlle,bill
 billll,bill
purt,put
 puit,put
 putt,put
 pult,put
 putt,put
 puyt,put
 pyt,put
 puet,put
 pust,put
 pût,put
humun,human
 humin,human
 huuman,human
 humna,human
 huuman,human
 humen,human
 humuan,human
 humina,human
 humaan,human
 humunn,human
Figur,Figure
fijure,Figure
Figir,Figure
Figiure,Figure
Fivire,Figure
Fugire,Figure
Figer,Figure
Figreer,Figure
Figru,Figure
Figjure,Figure
levell,level
 leevl,level
 levil,level
 leevle,level
 leevll,level
 leevvl,level
 leevvle,level
 leevvell,level
 leevvvel,level
 leevvvle,level
conditons,conditions
 conditios,conditions
 condtions,conditions
 conditins,conditions
 conditoin,conditions
 conditioin,conditions
 conditons,conditions
 conditonns,conditions
 conditnios,conditions
 conditnioms,conditions
fuul,full
 fulle,full
 fyll,full
 fully,full
 fulol,full
 fulil,full
 fulal,full
 fulul,full
 fulol,full
 fulll,full
tims,times
 timse,times
 tmaes,times
 tmies,times
 timis,times
 timse,times
 timaes,times
 timmes,times
 timise,times
 timaes,times
booik,book
 booc,book
 buok,book
 bkoob,book
 bkoo,book
 booek,book
 bouk,book
 boouk,book
 buook,book
 boku,book
availible,available
 avaiable,available
 avilable,available
 avaliable,available
 avialble,available
 avilabe,available
 avilale,available
 avilibe,available
 avilebe,available
 avilie,available
earli,early
 earlay,early
 erly,early
 erlie,early
 errey,early
 erlye,early
 arley,early
 arlie,early
 erily,early
 erlyi,early
mattter,matter
 matther,matter
 matteer,matter
 mattir,matter
 mattrer,matter
 materre,matter
 mattee,matter
 mattee,matter
 matturr,matter
 matttre,matter
comon,common
 comin,common
 commen,common
 commin,common
 comnom,common
 comnin,common
 commom,common
